Processes,Size,Latency
16,1024,6.46
16,2048,9.00
16,4096,14.15
16,8192,22.75
16,16384,25.40
16,32768,19.87
16,65536,34.68
16,131072,69.89
16,262144,152.47
16,524288,249.83
16,1048576,488.71
18,2,2.43
18,4,2.49
18,8,2.56
18,16,2.75
18,32,2.77
18,64,3.58
18,128,3.72
18,256,4.27
18,512,5.11
18,1024,6.87
18,2048,9.25
18,4096,13.98
18,8192,22.93
18,16384,27.46
18,32768,21.19
18,65536,38.26
18,131072,91.62
18,262144,163.63
18,524288,268.58
18,1048576,536.64
20,2,2.29
20,4,2.45
20,8,2.58
20,16,2.62
20,32,2.81
20,64,3.46
20,128,3.71
20,256,4.45
20,512,5.15
20,1024,7.17
20,2048,9.46
20,4096,14.99
20,8192,25.30
20,16384,29.24
20,32768,22.79
20,65536,40.36
20,131072,97.20
20,262144,171.22
20,524288,299.89
20,1048576,577.59
22,2,2.32
22,4,2.33
22,8,2.43
22,16,2.62
22,32,2.70
22,64,3.36
22,128,3.59
22,256,4.16
22,512,5.04
22,1024,6.72
22,2048,10.03
22,4096,15.41
22,8192,26.00
22,16384,31.45
22,32768,24.32
22,65536,42.39
22,131072,103.39
22,262144,177.58
22,524288,323.40
22,1048576,621.27
24,2,2.18
24,4,2.83
24,8,2.31
24,16,2.71
24,32,2.78
24,64,3.50
24,128,3.65
24,256,4.41
24,512,5.39
24,1024,7.21
24,2048,10.50
24,4096,16.51
24,8192,27.63
24,16384,35.15
24,32768,25.34
24,65536,46.17
24,131072,106.63
24,262144,189.41
24,524288,344.49
24,1048576,666.78
26,2,2.18
26,4,2.56
26,8,2.31
26,16,2.67
26,32,2.74
26,64,3.45
26,128,3.78
26,256,4.43
26,512,5.38
26,1024,7.62
26,2048,11.35
26,4096,17.72
26,8192,29.20
26,16384,37.25
26,32768,26.26
26,65536,50.02
26,131072,113.08
26,262144,207.01
26,524288,365.96
26,1048576,711.22
28,2,2.17
28,4,2.77
28,8,2.36
28,16,2.71
28,32,2.83
28,64,3.55
28,128,3.85
28,256,4.53
28,512,5.76
28,1024,8.01
28,2048,11.54
28,4096,19.08
28,8192,31.36
28,16384,38.89
28,32768,28.64
28,65536,53.00
28,131072,116.53
28,262144,212.60
28,524288,378.04
28,1048576,754.66
30,2,2.13
30,4,2.37
30,8,2.28
30,16,2.66
30,32,2.90
30,64,3.50
30,128,3.86
30,256,4.66
30,512,6.28
30,1024,8.42
30,2048,12.29
30,4096,19.54
30,8192,34.80
30,16384,41.98
30,32768,28.81
30,65536,55.75
30,131072,127.52
30,262144,225.55
30,524288,409.16
30,1048576,802.02
32,2,2.32
32,4,2.43
32,8,2.50
32,16,2.71
32,32,2.83
32,64,3.80
32,128,3.98
32,256,4.92
32,512,7.08
32,1024,8.83
32,2048,11.68
32,4096,17.25
32,8192,38.37
32,16384,19.68
32,32768,31.48
32,65536,60.66
32,131072,149.85
32,262144,234.97
32,524288,426.40
32,1048576,848.83
34,2,2.84
34,4,3.38
34,8,2.98
34,16,3.18
34,32,3.34
34,64,4.20
34,128,4.46
34,256,5.43
34,512,7.59
34,1024,9.53
34,2048,12.17
34,4096,17.05
34,8192,38.92
34,16384,19.15
34,32768,32.14
34,65536,63.15
34,131072,137.55
34,262144,257.12
34,524288,447.34
34,1048576,893.06
36,2,2.79
36,4,3.51
36,8,2.98
36,16,3.14
36,32,3.33
36,64,4.31
36,128,4.57
36,256,5.59
36,512,7.86
36,1024,9.77
36,2048,12.82
36,4096,19.67
36,8192,40.27
36,16384,20.65
36,32768,33.10
36,65536,67.07
36,131072,142.70
36,262144,265.51
36,524288,461.13
36,1048576,938.33
38,2,2.65
38,4,3.37
38,8,2.89
38,16,3.06
38,32,3.30
38,64,4.01
38,128,4.37
38,256,5.41
38,512,7.89
38,1024,10.18
38,2048,13.93
38,4096,19.08
38,8192,41.00
38,16384,19.98
38,32768,34.25
38,65536,71.34
38,131072,155.17
38,262144,279.79
38,524288,489.48
38,1048576,985.74
40,2,2.62
40,4,3.53
40,8,2.80
40,16,3.01
40,32,3.25
40,64,4.09
40,128,4.47
40,256,5.54
40,512,8.32
40,1024,10.54
40,2048,14.18
40,4096,20.48
40,8192,41.74
40,16384,20.68
40,32768,36.73
40,65536,76.89
40,131072,156.26
40,262144,285.76
40,524288,515.38
40,1048576,1033.58
42,2,2.56
42,4,2.74
42,8,2.73
42,16,2.96
42,32,3.18
42,64,4.01
42,128,4.35
42,256,5.47
42,512,8.34
42,1024,10.72
42,2048,14.74
42,4096,21.31
42,8192,43.91
42,16384,21.64
42,32768,38.00
42,65536,82.59
42,131072,168.67
42,262144,296.38
42,524288,538.73
42,1048576,1089.62
44,2,2.56
44,4,2.64
44,8,2.82
44,16,3.05
44,32,3.21
44,64,4.12
44,128,4.46
44,256,5.35
44,512,8.78
44,1024,11.28
44,2048,15.24
44,4096,23.30
44,8192,44.54
44,16384,22.56
44,32768,40.82
44,65536,82.53
44,131072,165.23
44,262144,309.33
44,524288,558.84
44,1048576,1134.06
46,2,2.54
46,4,2.63
46,8,2.73
46,16,2.88
46,32,3.18
46,64,4.01
46,128,4.39
46,256,5.51
46,512,8.95
46,1024,11.44
46,2048,16.26
46,4096,23.08
46,8192,46.03
46,16384,22.28
46,32768,40.33
46,65536,88.32
46,131072,181.64
46,262144,321.17
46,524288,576.03
46,1048576,1191.98
48,2,3.03
48,4,2.59
48,8,2.77
48,16,3.09
48,32,3.27
48,64,4.13
48,128,4.57
48,256,5.72
48,512,9.52
48,1024,12.12
48,2048,16.92
48,4096,24.15
48,8192,48.75
48,16384,23.76
48,32768,43.50
48,65536,96.21
48,131072,179.47
48,262144,335.48
48,524288,605.98
48,1048576,1242.86
